text,label
"Bill Chrushank (Jeff Fahey) is a psychologist working with convicted killers at a prison. While driving to work, Bill gets in a horrific car accident and loses an arm. At the hospital, Dr. Agatha Webb (Lindsay Duncan) convinces Bill’s wife to sign off on an experimental transplant surgery. Bill is wheeled into the operating room where he notes several armed police in hospital scrubs. While Bill's surgery takes place, Dr. Webb removes the unknown donor’s head from his body on a nearby operating table.
Bill awakens from the surgery and begins to adjust to his new arm. After he is released from the hospital, he resumes his work and things seem to be back to normal. However, Bill starts seeing visions of horrible acts of murder (as if he is committing them) and occasionally loses control of his new arm. At the prison, Ray, a convict whom Bill is interviewing, tells Bill that the tattoo on his new arm is only given to inmates on death row. Bill has a police friend scan his new fingerprints and is shocked to discover the arm came from convicted serial killer Charley Fletcher (John Walsh), who had murdered 20 people.
Bill confronts Dr. Webb, who dismisses his concerns. Unconvinced, he follows her and finds the identities of two other patients: Mark Draper (Peter Murnik) and Remo Lacey (Brad Dourif) who received the killer’s legs and other arm, respectively. Bill visits Remo, who was a struggling artist before the transplant but now is making a small fortune selling paintings he ma",horror
"Martha (Maren Jensen) and Jim Schmidt (Douglas Barr) live on an isolated farm named 'Our Blessing', where most of its population are ""Hittites"", an austere religious community who, according to one of the characters, ""make the Amish look like swingers"". Jim was a Hittite, but left the community when he got married. Jim tells a neighbor, Louisa Stohler (Lois Nettleton), who is the mother of Faith (Lisa Hartman), that his wife, Martha, is pregnant and that Louisa's services as a mid-wife will soon be needed by them. Louisa and Faith are not part of the Hittite community, either. In fact, they do not like them due in part to the constant harassment of Faith by William, who chases her and calls her, and all ""outsides"", ""Incubus."" That night, Jim searches in the barn after hearing strange noises from inside, but is murdered when a mysterious figure runs him over with his tractor. This is alleged to be a mechanical accident.
Friends Lana Marcus (Sharon Stone) and Vicky Anderson (Susan Buckner) visit Martha after Jim's funeral. When William Gluntz (Michael Berryman) goes to the house at night to search for his shoe he accidentally left earlier when sneaking around, he is stabbed through the back by an unseen figure.The following day, William's father and Jim's father and the leader of the Hittites, Isaiah Schmidt (Ernest Borgnine) come to the farm looking for William after he does not return home after being sent by his father to retrieve a ""lost"" shoe. Martha tells the men she has",horror
"Emma (Monica Potter), John Collingwood (Tony Goldwyn), and their daughter, competitive swimmer Mari (Sara Paxton), head out on vacation to their lake house. Shortly thereafter, Mari borrows the family car and drives into town to spend some time with her friend Paige (Martha MacIsaac). While Paige works the cash register at a local store, she and Mari meet Justin (Spencer Treat Clark), a teenager passing through town who invites them both back to his roadside motel room to smoke marijuana. While the three are hanging out in the motel room, Justin's family members return: Krug (Garret Dillahunt), Justin's father; Francis (Aaron Paul), Justin's uncle; and Sadie (Riki Lindhome), Krug's girlfriend.
Krug shows Justin a local newspaper that has Krug and Sadie's pictures on the front page, and which explains how Sadie and Francis broke Krug out of police custody and killed the two officers that were transporting him. Believing it too risky to let Paige and Mari go, the gang kidnaps them and uses their car to leave town. While Krug searches for the highway, Mari convinces him to take a road that leads to her parents' lake house; Mari then attempts to jump out of the vehicle, but the ensuing fight among the passengers causes Krug to crash into a tree. Frustrated by Mari's attempt at escape, Sadie and Francis proceed to beat Mari and Paige as they crawl from the wreckage. Krug attempts to teach Justin to ""be a man"" by forcing him to fondle Mari's breasts. Paige begins insulting him to ",horror
"Crossley (Alan Bates), a mysterious travelling man who invades the lives of a young couple, Rachel and Anthony Field (Susannah York and John Hurt). Anthony is a composer, who experiments with sound effects and various electronic sources in his secluded Devon studio. The couple provides hospitality to Crossley but his intentions are gradually revealed as more sinister. He claims he has learned from an Aboriginal shaman how to produce a ""terror shout"" that can kill anyone who hears it unprotected.",horror
"On January 1, 2008 at the Xcalibur Bowling Centre, a disco-themed bowling alley in Surrey, British Columbia, Egerton, the janitor, has allowed two groups of teenagers to bowl against one another after hours. The ""prep"", Steve, is still bitter after his best friend Jamie, the ""jock"", had sex with Lisa, a girl with whom Steve was smitten and even took to their senior prom. After Steve and his friends Joey, Patrick, and A.J. harass the ""tranny"", Sam, they are chastised by Jamie. This leads to a brawl between Steve's team and Jamie's. Lisa breaks up the fight by dropping a bowling ball on Steve's foot just as Steve is about to kick Jamie again. Egerton, brandishing a shotgun, tells the teenagers to leave and they can continue their tournament the following night.
Lisa, having forgot her purse in the arcade, returns to find Steve and his friends waiting for her. Steve proceeds to violently rape Lisa while the others watch. Egerton is oblivious to Lisa's cries for help, as he is downstairs cleaning up the mess the teenagers made. After he is finished raping Lisa, Steve leaves the room. While Steve is gone, A.J. anally rapes Lisa on the pool table; then it's Joey who abuses her. Patrick, who believed the three were only going to ""scare"" Lisa, refuses to participate in the rape. Steve returns with a bowling pin and prepares to insert it into Lisa before Patrick intervenes. Steve retorts by giving Patrick the pin and ordering him to do it himself. Patrick refuses to do so at first bu",horror
"Advertising salesman Philip Woode (Lisle Wilson) is the victim of a prank on a Candid Camera-style television show and wins a dinner for two at a New York restaurant. He takes with him Danielle Breton (Margot Kidder), a naive young Canadian model and aspiring actress who was hired as part of the prank. At dinner, they are interrupted by Danielle's ex-husband Emil (William Finley), but Philip has him thrown out by security. They arrive to Danielle's Staten Island apartment, but spot Emil waiting outside; Philip pretends to leave to lure him away, then returns through the back entrance and the two make love on the living room sofa.
The next morning, Danielle wakes and feels unwell. Philip overhears an argument between her and her sister in the bedroom, and accidentally knocks Danielle's pills down a drain. Danielle explains to Philip that her twin sister Dominique had arrived to visit because it is their birthday, and also asks him to go to the drug store to pick up some more pills. He does so, and also buys a birthday cake for the two. When he returns, he is suddenly stabbed to death by Dominique, who is crazed and delirious. The murder is witnessed by Grace Collier (Jennifer Salt), a reporter who lives in an apartment across the way, who calls the police. Emil knocks on Danielle's door and finds the scene, then helps her clean up the blood and hide Philip's body in the retractable couch. Two detectives arrive but are unhelpful and resentful toward Grace because of an article",horror
"As the film opens, a young man, travelling on an overnight train from Indianapolis to Pittsburgh, sedates a young woman with a syringe full of narcotics, slices her wrist with a razor blade, and drinks her blood. The next morning, he is met at the Pittsburgh train station by a mysterious man in white who escorts him away, whereupon the pair board a local train destined for Braddock, Pennsylvania. The young man, named Martin, has romantic monochrome visions of vampiric seductions and torch-lit mobs, but it is impossible to tell if these visions are real or imagined. The man in white is Martin's elderly granduncle, Tateh Cuda. Due to the death of Martin's immediate family in Indianapolis, Cuda has reluctantly agreed to give Martin room and board, sharing the house with him and cousin Christine.
Cuda is a Lithuanian Catholic who treats Martin like an Old World vampire. He forbids his nephew from speaking to Christine and tries unsuccessfully to repel him with traditional methods: strings of garlic and holy objects like a crucifix and blessed statues. Martin mocks these attempts and says bitterly, ""There's no real magic ... ever."" Martin also says forcefully to Cuda that he is a family member, not someone to be treated like a ""Nosferatu"". Cuda warns that if Martin murders anyone in Braddock, he will stake him through the heart. While making deliveries for Cuda's butcher shop, Martin meets several local women, most distinctly the lonely housewife Mrs. Santini. He runs from her at",horror
"Rose and her boyfriend Hart get into a motorcycle accident in the Quebec countryside, caused by a van parked in the middle of the road, and then are sent to the nearby Keloid Clinic for Plastic Surgery. While Hart suffers a broken hand, a separated shoulder and a concussion, Rose is severely injured and burned by the incident. At the clinic, Dr. Dan Keloid decides to perform a radical new procedure on her, one which uses morphogenetically neutral grafts to her chest and abdomen in the hope that it will differentiate and replace the damaged skin and organs. One month later, Hart is released while Rose remains in a coma.
One night, Rose awakens from her coma and screams, prompting patient Lloyd Walsh to calm her down and hold her hand, but she causes a vague injury to him as she holds him. When asked, Lloyd cannot remember anything afterwards and the doctor doesn't know what caused the injury on his right arm; it is only known that his blood isn't clotting from the wound and he cannot feel anything on his right side. While Dr. Keloid transfers him to Montreal General Hospital for further evaluation, it is revealed that the doctor's experimental procedures on Rose have caused a mutation in her body that made her able to only subsist on human blood. As a result of this, a new organ appearing to be a red phallic stinger emerging from a small orifice has developed underneath Rose's armpit, which can pierce her victims and draw their blood. One night, Rose leaves the clinic to feed",horror
"Mike Enslin is a cynical, skeptical author who is estranged from his wife Lily after the death of their daughter Katie. Mike writes unsuccessful books evaluating supernatural events in which he has no belief. After his latest book, he receives an anonymous postcard depicting The Dolphin, a hotel on Lexington Avenue in New York City bearing the message, ""Don't enter 1408."" Viewing this as a challenge, Mike forces the hotel to allow him to book the room, referencing a law that any hotel room in New York can be requested as long as it meets safety standards.
The hotel manager, Gerald Olin explains to Mike that in the last 95 years, no one has lasted more than an hour inside of Room 1408; the latest count is 56 deaths, both suicides and ""natural"" deaths. The horrors began with a wealthy businessman named Kevin O'Malley, who inexplicably committed suicide in the room when the hotel opened. Olin warns Mike about the danger, and attempts to bribe him to prevent him from entering 1408. Mike, who appears unmoved by the story, insists on staying in the room. Olin replies that it is not haunted; it is ""an evil room.""
Once inside the room, Mike describes on his mini-cassette recorder the room's boring appearance and its unimpressive lack of supernatural behavior. During his examination, the clock radio starts playing ""We've Only Just Begun"", a hit song by The Carpenters. Mike assumes that Olin is pulling a prank to scare him. At 8:07, the song plays again and the clock's digital displa",horror
"Alex West (Bud Cort) roomed with Norman Bates (Kurt Paul) at the state lunatic asylum nearly twenty years for killing his abusive stepfather, and they became close friends. After Norman's death, Alex learns that he has inherited the Bates Motel, which has been vacant since Norman's arrest. Alex travels to Norman's California hometown (renamed Fairville for this film; in the original film it was Fairvale) and with a little help from teenage runaway Willy (Lori Petty) and local handyman Henry Watson (Moses Gunn), Alex struggles to re-open the motel for business, until rumors about the place being haunted by the ghost of Norman's mother, Mrs. Bates, are apparently true. Only to find that the haunting was a prank and the ghost was the bank manager, Tom Fuller (Gregg Henry), who refused to give Alex a loan by trying to scare him away. Tom is then forced to help Alex and the others with renovating the motel or face prison for fraud. The motel was soon finished with the renovation.
Meanwhile, Barbara Peters (Kerrie Keane) runs away from home and ends up staying in Alex's motel for the night, contemplating suicide for getting older, going through three divorces, and not having children. Barbara meets a teenage girl (Khrystyne Haje), who invites Barbara to dance at an after prom party in the motel with her and her teenage friends, including Tony Scotti (Jason Bateman), though Barbara felt uncomfortable hanging with young kids. It is then revealed that Barbara's real name is Sally, an",horror
"Two predatory lenders wake up in a room with a caged-in scale, wearing head harnesses with screws aimed at their temples, and the one who sets more flesh weight on their scale will survive. The overweight Eddie cuts fat from his torso, but Simone chops off her arm, and Eddie is killed when the timer expires. As he reviews the game's footage, Detective Lieutenant Mark Hoffman is called over by FBI Agent Dan Erickson, who found Peter Strahm's fingerprints at the scene. Also present is Lindsey Perez, whose survival was covered up by Erickson for her protection. They learn from Dr. Adam Heffner, the coroner who performed the autopsies for all of the Jigsaw victims thus far, that the knife used to cut the jigsaw piece from Eddie's flesh was only used once before, on Seth Baxter. The agents intend to find the Baxter audio tape to prove Strahm's involvement.
While at the hospital to meet with Simone, Hoffman is met by reporter Pamela Jenkins, who claims to have found something at the meatpacking plant. He later meets with Jill Tuck at her clinic and tells her that he is taking control of the games. Jill gives him five envelopes from the box left to her in John Kramer's will, each containing photos of people to be tested. After he leaves, a flashback reveals that John brought Amanda Young to Jill, who had deemed her a lost cause, as proof that his methods work. A later flashback, as Jill delivers a package from the box to the hospital, shows that Jill met with John at the plant hour",horror
"Dr. Alan Feinstone is a successful dentist. However, everything changes on the day of his wedding anniversary, when he discovers his wife Brooke is cheating on him with the poolman, Matt. After they finish, Alan retrieves his pistol and follows Matt in his car. He is led to Paula Roberts's house, a friend of Brooke's. Alan invents a story about a surprise party for Brooke and watches Paula invite Matt inside. Paula's dog attacks Alan, and he shoots it in self-defense. After returning to his car, he drives to work.
At his dental practice, Alan's first appointment goes poorly when he hallucinates a child has rotten teeth and accidentally stabs him. As Detective Gibbs investigates the death of Paula's dog, Alan sees his second patient, April Reign, a beauty queen. Alan hallucinates she is his wife, and, while she is unconscious, takes off her pantyhose and fondles her before choking her. As she wakes, Alan snaps out of it and hides her pantyhose. Alan tells his manager, Steve Landers, she is still dizzy from nitrous oxide. When Steve realizes what really happened, he returns, punches Alan, and threatens a lawsuit. Alan ends the day early and sends his staff and patients home, including Sarah, a teenager who wants to have her braces removed.
Later that night, Brooke meets Alan at a new opera-themed room at his practice. After sedating her under the premise of cleaning her teeth, he pulls out her teeth and cuts off her tongue. Detective Gibbs and his partner Detective Sunshine a",horror
"A married couple inherits a condo unit,unknown to them that the area resides in a negative energy convergence area,which made the inhabitants unlucky.",horror
"The film is about a zombie named Otto who has hitched a ride to Berlin and begins to explore the city. Otto is discovered by underground filmmaker Medea Yarn, who begins to make a documentary about him with the support of her girlfriend, Hella Bent, and her brother Adolf. Medea is trying to finish Up with Dead People, the epic political-porno-zombie movie that she has been working on and convinces its star, Fritz Fritze, to allow the vulnerable Otto to stay in his guest bedroom. Otto discovers that he has a wallet that contains information about his past life, remembering details about his ex-boyfriend, Rudolf. He arranges to meet him at the schoolyard where they met.",horror
"A woman groans and writhes with the pain of childbirth in a bedroom from a bygone era as two elderly women - who appear to be twins - and an elderly man watch. She is then led out of the room by the elderly man.
At the Miskatonic University in Arkham, Massachusetts, Dr. Henry Armitage has just finished a lecture on the local history and the very rare and priceless book known as the Necronomicon. He gives the book to his student Nancy Wagner to return to the library. She is followed by a stranger, who later introduces himself as Wilbur Whateley. Wilbur asks to see the book, and though it is closing time and the book is reputedly the only copy in existence, Nancy allows it under the influence of his hypnotic gaze.
Wilbur's perusal of the book is cut short by Henry, who has researched Wilbur's family's sordid past. His warnings about the Whateley's go unheeded by Nancy, who decides to give Wilbur a ride back to Dunwich after he misses his bus, perhaps purposely. At a gas station on the outskirts of town, Nancy first encounters the ill-esteem in which the locals hold Wilbur.
Once back at the Whateley house, she meets Old Whateley, Wilbur's grandfather. Her car is then disabled and she is drugged by Wilbur. She decides under the influence of hypnosis and drugs to spend the weekend, and does not change her mind when Henry and Nancy's classmate Elizabeth arrive from Arkham the next morning. The duo does not abandon Nancy, however. They investigate further and discover that Wilbur",horror
"Manohar moves into a new apartment, 13B, on the 13th floor with his family, fulfilling his life's biggest dream. But they encounter a series of small but strange incidents (such as milk getting spoiled), which are regarded as inauspicious by his family but shrugged off by an excited Manohar. The elevator in the apartment works for everyone in the building except Manohar, which bothers him.
The women in the family get hooked onto a new TV show Yavarum Nalam (Everyone Is Well, or Sab Khairiyat in Hindi). The show is about a family eerily similar to Manohar's who have also just moved into a new house like they have. As the serial unfolds, Manohar notices that the incidents that happen in the serial are a reflection of what is happening to his family. Things like his sister graduating, his wife getting pregnant and later suffering a miscarriage are all also shown in the serial. Priya is saved by their longtime family friend and doctor, Dr. Balu. The rest of the family remains oblivious to the similarities and Manohar prefers it that way to avoid panic. He also notices that his camera takes distorted pictures of him while he is in the apartment, but not while he is outside the apartment.
Things start taking a turn for the worse in the serial and Manohar becomes terrified that the same might happen to his family. He now wants to know who is behind the making of the TV show. One day Manohar finds the blind man's dog trying to find something in the sand, Manohar stops the dog and t",horror
"Set in England in 1872, the story concerned a prominent, knighted surgeon whose wife has fallen into a coma caused by a deep-seated brain tumor. Due to medicine's state of the art at the time, he does not know how to reach the tumor without risking brain damage or death to the woman he loves, so he undertakes to secretly experiment on the brains of living, but involuntary, human subjects who are under the influence of a powerful Indian anesthetic, Nind Andhera, which he calls the ""Black Sleep"". Once he has finished his experiment, surviving subjects are revived and placed, in seriously degenerated and mutilated states, in a hidden cellar in the gloomy, abandoned country abbey where he conducts his experiments.[2][3]",horror
"In 2096, on a remote planet, the Leprechaun attempts to court a princess named Zarina, in a nefarious plot to become king of her home planet. The two agree to marry, with each partner planning to kill the other after the wedding night in order to enjoy the marriage benefits (a peerage for the Leprechaun, the Leprechaun's gold and jewels for the princess) undisturbed.
A platoon of space marines arrive on the planet and kill the Leprechaun for interfering with mining operations. Lucky tried to steal gold but gets killed by leprechaun with a lightsaber. A grenade blows and kills the leprechaun but is still coming back. Gloating over the victory, one of the marines, Kowalski, urinates on the Leprechaun's body. Unbeknownst to Kowalski, the Leprechaun's spirit travels up his urine stream and into his penis, where his presence manifests as gonorrhea. The marines return to their ship with the injured Zarina, whom they plan to return to her homeworld in order to establish positive diplomatic relations. The ship's commander, the cyborg Dr. Mittenhand, explains his plans to use Zarina's regenerative DNA to recreate his own body, which was mutilated in a failed experiment. Elsewhere on the ship, the Leprechaun violently emerges from Kowalski's penis after he is aroused during a sexual act. The marines hunt the Leprechaun, who outsmarts them and kills most of the crew in gruesome and absurd ways.
While pursuing Zarina, the Leprechaun injects Mittenhand with a mixture of Zarina's DNA and",horror
"Saravanan (Rajinikanth), a psychiatrist, visits India on vacation. He meets up with his foster brother Senthilnathan alias Senthil (Prabhu), and his wife Ganga (Jyothika). Senthil's mother Kasthuri (K. R. Vijaya) wanted Senthil to marry Priya (Malavika), the daughter of his father's cousin Kandaswamy (Nassar), to reunite the two branches of the family after 30 years of separation because Senthil's father (Sivaji Ganesan) chose to marry Kasthuri instead of Kandaswamy's sister, Akhilandeshwari (Sheela). Saravanan learns that Senthil had bought the Vettaiyapuram mansion, despite attempts by the local village elders to dissuade them, and moves in with them. Akhilandeshwari is jealous of Saravanan and plots to kill him with the help of her assistant Oomaiyan (Sonu Sood).
When the family visits their ancestral temple, the chief priest reveals the reason everyone fears the Vettaiyapuram mansion. A hundred-and-fifty years ago, a king named Vettaiyan travelled to Vijayanagaram in Andhra Pradesh, where he met and fell in love with a dancer named Chandramukhi. However, she did not reciprocate his feelings as she was already in love with a dancer named Gunashekaran. As a result, Vettaiyan took her back to his palace by force. Unknown to him, Chandramukhi made Gunashekaran stay in a house nearby and had meetings with him secretly. When Vettaiyan discovered this, he beheaded Gunashekaran on Durgashtami and burnt Chandramukhi alive. As a result, Chandramukhi's ghost tried to take revenge o",horror
"Martin Delambre (Baker) is driving to Montreal one night when he sees a young girl by the name of Patricia Stanley (Gray) running in her underwear. They fall in love and are soon married. However, they both hold secrets: she has recently escaped from a mental asylum; he and his father Henri (Donlevy) are engaged in radical experiments in teleportation, which have already had horrific consequences. Martin also suffers recessive fly genes which cause him to age rapidly and he needs a serum to keep him young.
In a rambling mansion in rural Quebec, Martin and Henri have successfully teleported people between there and London. However, previous failures resulted in horribly disfigured and insane victims who are locked in the stables. Martin's first wife is one of them, as are Samuels and Dale, two men who had worked as the Delambres' assistants. Martin's brother Albert (Graham) mans the London receiving station but wishes to terminate the teleportation project and escape the obsession that has driven his grandfather, his father and his brother.
The police and the headmistress of the asylum trace Patricia to the Delambre estate, where they learn that she has married Martin, but it is soon discovered that he had a previous wife whom he did not divorce. Inspector Charas, who had investigated Andre Delambre and is now an old man in the hospital, tells Inspector Ronet about the Delambre family and their experiments.
As the police begin to close in, a mixture of callousness and madne",horror
"The story begins in chanchalguda central jail a national level women cricketer turned journalist Riya (Sasha Singh) from Kolkata comes to meet a petty theif called Solomon (Prabas Srinu) to know about Railway Raju (Sree Vishnu) an ex gangster who once a national level cricketer. After paying 5000 bucks Solomon narrates his story.In 1992 Railway Raju who belongs to Railway colony in Hyderabad plays for Hyderabad team in Ranjhies. He aspires to become an Indian cricketer and earn a central government job in Indian Railways. He has a small world with his middle class family,friends and his lady love Nitya (Tanya hope) the life goes happily. When he is about to realize his dream a police officer called Imtiyaz Ali (Nara Rohit) spoiles his life. Imtiyaz Ali who is a honest cop and encounter specialist who nabs all naxalites. He hate naxalites because his parents were dead in a naxalites attack. So to take revenge on them he targets all the naxalites. Now his prime target is Savyasachi (Ravi Varma) and his gang. He finds out some info about savyasachi's wife Ahalya (Manasa himavarsha) and finds out that Railway Raju is her younger brother then he interrogates him then in the interrogation Railway Raju says her sister went away and they don't know her where abouts and they are waiting for her arrival with hope. Then it came to know that she was married with Savyasachi and became a naxalite which was told by Imtiyaz. Then Imtiyaz does not believe his words after knowing that he is a ",action
"Yamaha Murugan (Karan) is a do-gooder, who commands respect from student’s community for his good deed as students chairman in a city college. Unable to find a lucrative job, he sets up a tea shop in front of the college from here he passed out. Life goes smooth for Murugan until he comes across a corrupt cop FIR Murthy (Shanmugarajan). Murugan is targeted for no fault of his by FIR Murthy. Nadhiya (Udhayathara), a girl next door falls for Murugan's good conduct. Both develop romance. However a bloody duel between Murugan and Murthy brings a change in the former's life. The rest is the battle between the two to assert their supremacy over one other that ends with a riveting climax.",action
"When Lee Long (Hiroshi Miyauchi), a shorinji kempo champion and Hong Kong drug agent, goes missing during an investigation into the activities of a dummy corporation called Central Export, his sister, Tina (Sue Shiomi), is called in to continue the investigation in his place. On her way to Club Mandarin, she visits her uncle (Harry Kondo), who operates a restaurant, and her cousins Jerry (Tatsuya Nanjo) and Remi (Nami Tachibana). At Club Mandarin, she receives a red rose, the signal to look for Lee's partner in the investigation, Fanny Singer (Xiè Xiù-Róng). When assassins for Central Export abduct Fanny, Tina takes them on singlehandedly, but they manage to capture Fanny and load her in their car, which is then hijacked by shorinji kempo student Sonny Hibachi (Sonny Chiba), who proceeds to transport her to the ballet studio operated by his girlfriend, Shinobu Kojo (Sanae Ohori).
Furious at his minions for failing him, Ryozo Hayashi (Shohei Yamamoto) hires a mercenary, Hammerhead (Milton Ishibashi), to spy on the shorinji kempo school, led by Tetsudo Fujita (Asao Uchida). When Tina stops by, she's formally introduced to Sonny and another student, Emmy Kawasaki (May Hayakawa). After Sonny assures Tina that Fanny's all right, she hurries over to Kojo's ballet studio to question Fanny. After Fanny reveals that Lee was captured, she gives Tina a necklace before spasming from a lack of exposure to heroin, which she had been forcefully addicted to, as Hammerhead's minions attack t",action
"The film begins with a girl from Ramanathapuram who has been sold into prostitution. The unnamed girl is suffering from hunger and finds it difficult to make ends meet. A former regular client becomes her husband - a man who was shaped by awful experiences into a feared gang leader. The terrible things that the girl witnesses at the hands of her husband drives her to become a female gang leader, with the help of a loyal orphan.
Everyone was afraid when they went to see Kasi. They were involved in various businesses like those the Mafia was involved in, for example, illegal alcohol, drugs and killing any enemies who are against them by Saami. In the meantime, Saami fell in love with the heroine Pelo and began doing illegal things without her lover. When she comes to know this, she tried to change his mind.",action
"There is a Nepali (Bharath) who works in a super market. He kills a few people suddenly and leaves a clue along with the dead bodies. Gautham (Prem) is the Deputy Commissioner of Police and he takes charge of the case. He tries to analyse the clues left behind by the murderer to find some solution to the case.
Karthik (also Bharath) is a software engineer who leads a joyful life enjoying with his friends. One day, Karthik meets Priya (Meera Jasmine) in a showroom and immediately develops an attraction towards her. Priya also likes Karthik’s charming character and they both fall in love.
Meanwhile, there is a depressed convict (also Bharath) who has been jailed for some crime. The convict often tries to end his life by committing suicide but is saved by the jailer and the police beat him for his activities.
Gautham cracks the clue left over by Nepali and guesses his next move of murdering a person. Gautham gets close to the murderer but he escapes after murdering his target. Karthik and Priya decide to get married although Priya’s parents are not interested in this alliance. They both get married and lead a life together. Suddenly Priya’s parents register a complaint against Karthik accusing him of kidnapping their daughter. A police inspector (Raja Ravinder) comes to enquire the case and understands that Karthik and Priya are true lovers.
The inspector gets attracted towards Priya and decides to have an affair with her. Priya understands the motive of the inspector and de",action
"Terrick (James Faulkner), a British South Africa Police officer in rural Rhodesia, looks forward towards the end of his police service and early retirement to his farm with his fiancée, Sally (Sybil Danning). Terrick's hopes for a peaceful life with Sally are shattered, however, when black nationalist guerrillas attack the farm. Sally is raped and murdered by the guerrilla leader, an albino known only by the moniker ""Whispering Death"" (Horst Frank). Consumed by grief, Terrick and his farmworkers, led by Katchemu (Sam Williams) set out to avenge Sally on their own. They subsequently learn that the guerrillas have summoned the local villagers to a meeting to politicize them and lay an ambush for ""Whispering Death"" there. However Terrick's party opens fire prematurely, killing and injuring some of the civilians present. The Rhodesian government demands that Terrick's police superior, Bill (Christopher Lee) hold him accountable for his recklessness and bring him to justice. From its perspective he has endangered the war effort by inflaming the relationship between the security forces and the locals through his irresponsible actions. Bill obligingly orders a manhunt for Terrick, but most of the policemen sympathize with their onetime colleague and are demoralized by the fact they are being ordered to pursue him instead of the guerrillas. They abandon the manhunt and return to their homes. Due to the apparent unwillingness of the police to apprehend Terrick, a crack army unit is ca",action
"This is a story of two college boys, Ranjeet (Dilpreet Dhillon) and Gurtej (Gurjind Maan), who want to finish their school, get a job, and make their families happy. However, they have to encounter some obstacles during the time.
It starts with a man getting off a train and walking down the streets. Later that day, he has been followed by some men who then kill him and burn his body to erase evidences. Police find the body and try to investigate it. Then, the setting is moved to Ranjeet's house. Ranjeet lives with his parents and they are about to go to pick up his uncle. His uncle has been in jail for he feels he owes his life to his brother (Ranjeet's father) who saved his lifelong time ago. The plot is set back to the time when Ranjeet's father argues with someone from the village then his brother tries to settle it. Upset by his meddling, the villager takes out his gun and points it at him. Ranjeet's father saves him by knocking him down with a spade. However, he does it too hard that the man dies. Panicked by the situation, his brother tells him not to reveal the truth to anyone, instead he will take the blame. The police puts him in jail. Released from the jail, the uncle lives at his house.
Gurtej also lives with his family. He has one sister, Deepi (Shveta Grover), and falls in love with his neighbor, a mute girl (Sonia Kaur). Aside from studying, sometimes he sings chorus to back up singers to earn some money. He and Ranjeet are college and best friends. Ranjeet li",action
"Stock car racer Jo Jo Quillico goes to Europe after an accident. He is hired by a race car tycoon to be runner up for a more experienced racer on the European circuit, working with his mechanic Charlie. However in his first race, Jo Jo can't help winning.
He has a series of love affairs, including with a shallow Englishwoman, but cannot see himself in a long term relationship - until he meets Katherine. He falls in love and begins to support his racing car partner. When his partner is injured, Jo Jo takes his chance and scores several victories. However, he breaks up with Katherine.",action
"Veeravenkata Satyanarayana Swamy (Nandamuri Balakrishna) is beloved by villagers whose lives were forever changed by his presence. His grandmother, Baby (Simran Bagga), whose husband had dedicated his life to gaining independence for his country, was taken as a prisoner of war and declared Missing In Action. Meanwhile, corrupt doctors, lawyers, and journalists are allegedly killed but their bodies were never found. Suspected of the murders, Swamy is arrested. But an old man named Okka Magadu (Nandamuri Balakrishna) comes forward and claims to have committed the alleged murders. Okka Magadu looks like the older version of Swamy whose sworn enemy is Namboodriyar (Ashutosh Rana)--a politician whose son elopes with a middle-class girl under Swamy's protection.",action
"The film begins with Kathirvel (Prashanth), a do-gooder, going all out to get water for his village. With monsoon repeatedly failing, his village reels under drought, and he runs from pillar to post to get a well dug in the village. He manages to bring Shanmugham (Mahadevan), a water-divining expert to dig a well in the village. Shanmugham, along with his wife and daughter Marikozhundhu (Pooja) come to the village. Unfortunately, a freak mishap kills Shanmugham and the villagers' search for water continues.
To eke out their livelihood, all the villagers, led by Kadhirvel, decide to leave the village with a heavy heart to take up employment in a farm house in Rajasthan. Upon reaching the place they come to know that they have been taken as bonded labourers and there is no way out but to work there tirelessly for the next three years. They undergo physical and mental torture from the greedy landlord Thakur Dass (Vincent Asokan). A silver lining in the cloud is Swapna (Namitha), Thakur's sister. She gets fascinated by Kadhirvel's heroics. The rest is how Kadhirvel fights for his men and helps them reach their village back without any danger and eventually marry Marikozhundhu.",action
"In the starting scene, a common man kidnaps Chief Minister of Andhra Pradesh in a private old age home event in Hyderabad. News goes viral and everyone from Local to Central cabinet starts taking the issue personally. Home Minister appoints Police Commissioner (Posani Krishna Murali) for rescuing CM. He get hold of Srikar(Vishnu) who helped him kidnap CM. Srikar explains how he met Manchodu Srinu(Nara Rohit) and sunaina to Commissioner. As cops strive to get clues about kidnapper, Seenu comes out with whacky yet valid demands that mostly deals with Indian currency and economy. The rest of story is all about the background of Seenu and why he has kidnapped CM.",action
"The story begins with Surya (Ravi Teja) who owns a gym centre and he also has a good friend Sriram (Srikanth). Surya is in love with his friend’s sister Meghna (Deeksha Seth) and after some cat and mouse games, she also falls in love. After a while, Sriram goes to Saudi for a job and there he falls in love with Vaishnavi (Bhavana).
The story takes a turn when Surya goes to Saudi to celebrate the birthday of Sri and is shocked when the Saudi police arrest Sriram on charges of murdering Vaishnavi. He is sentenced to death. The only thing Surya can do is to get the signature from Vaishnavi’s parents to acquit Sriram. But her father is Raja Goud (Pradeep Rawat), the bad guy whom Surya has been fighting all along. What happens from there forms the rest of the story.",action
